window_end,pvalue,beta,is_cointegrated
2022-03-16,0.9359528040984942,0.591883520030523,False
2022-03-23,0.985035893939327,0.6039904624371432,False
2022-03-30,0.9938165673337882,0.6203090873308188,False
2022-04-06,0.99230573612867,0.638538886066911,False
2022-04-13,0.9844721478529131,0.6622302144570664,False
2022-04-20,0.9680842333312979,0.6882672155939946,False
2022-04-27,0.9666201076586415,0.695366613203622,False
2022-05-04,0.9695118055081332,0.6991243719874563,False
2022-05-11,0.9642159620616622,0.6984828042940767,False
2022-05-18,0.9085210225506032,0.7022255789573444,False
2022-05-25,0.8516108078442857,0.7218919399530882,False
2022-06-01,0.747459862906493,0.7496667794375478,False
2022-06-08,0.7950136808158931,0.7747216087144164,False
2022-06-15,0.8707107729172086,0.7786981538611386,False
2022-06-22,0.9378205767344416,0.7741624891916026,False
2022-06-29,0.974794437994115,0.755552769103032,False
2022-07-06,0.9715677948767197,0.7279359001586647,False
2022-07-13,0.9528782180871019,0.7032809299391216,False
2022-07-20,0.8699586788290438,0.6943740605551432,False
2022-07-27,0.8582305067815402,0.6965523988842176,False
2022-08-03,0.8616482154015888,0.7027645380426462,False
2022-08-10,0.8198838833902595,0.7068487968035546,False
2022-08-17,0.8161641355218723,0.709514997583863,False
2022-08-24,0.8430993444019826,0.7123575491492458,False
2022-08-31,0.7944234110249513,0.7145373618237257,False
2022-09-07,0.8634105876477496,0.7157369864495875,False
2022-09-14,0.8499989640481831,0.7160051907054368,False
2022-09-21,0.8388991530158327,0.7153179414625435,False
2022-09-28,0.7724709375520089,0.714513776943065,False
2022-10-05,0.7775319417958488,0.7175380876621267,False
2022-10-12,0.6137214744286539,0.722743142885796,False
2022-10-19,0.5375576934310962,0.7290828383659775,False
2022-10-26,0.2815509457701114,0.7348286806100444,False
2022-11-02,0.23862192637214752,0.7457348407269659,False
2022-11-09,0.19085936902691997,0.7566711780745398,False
2022-11-16,0.2761691749180209,0.7623448909629921,False
2022-11-23,0.2873507955718925,0.7650442268422641,False
2022-11-30,0.36924233358627356,0.767801046138538,False
2022-12-07,0.3129114960207252,0.7692031889767663,False
2022-12-14,0.18559553988290722,0.7731523308952054,False
2022-12-21,0.1076521993776654,0.7766346547804434,False
2022-12-28,0.11119677495336433,0.7790911545390145,False
2023-01-04,0.054101724910983646,0.7826384332671462,False
2023-01-11,0.07138530973308244,0.7866438025803965,False
2023-01-18,0.11094264417914501,0.7880512663796644,False
2023-01-25,0.12710272240329173,0.7893238135361027,False
2023-02-01,0.10392552621408074,0.7920862448807539,False
2023-02-08,0.24060928309918778,0.7939979334315319,False
2023-02-15,0.16982633048718127,0.7948250331534663,False
2023-02-22,0.20791743494842374,0.797178972785823,False
2023-03-01,0.18869403844326565,0.7988720068826561,False
2023-03-08,0.18147192777385407,0.803010428559725,False
2023-03-15,0.29932909609536695,0.8058096710339344,False
2023-03-22,0.2768168866496639,0.8052025069460702,False
2023-03-29,0.3065496152204874,0.8040905241258989,False
2023-04-05,0.2859947074657896,0.8144948198924282,False
2023-04-12,0.22046741280287635,0.8294089573364916,False
2023-04-19,0.27691561720437696,0.8380982800200267,False
2023-04-26,0.30016998025365627,0.8464331814996526,False
2023-05-03,0.42382450525541954,0.8537847124657987,False
2023-05-10,0.2980455791093758,0.8643188781664151,False
2023-05-17,0.2470005262636401,0.8725055237926687,False
2023-05-24,0.137590718799659,0.8827335962015257,False
2023-05-31,0.21244635704711934,0.8890185456913543,False
2023-06-07,0.22004582259525413,0.89128298988704,False
2023-06-14,0.20657665696380023,0.8928034103363743,False
2023-06-21,0.09772169078831433,0.8970037635823243,False
2023-06-28,0.22379221735754729,0.9049986604879712,False
2023-07-05,0.25740191880319935,0.9134079133458849,False
2023-07-12,0.2004394259374575,0.9155756438082254,False
2023-07-19,0.12604202861600128,0.9138176050282991,False
2023-07-26,0.0646198446910314,0.9114261498702603,False
2023-08-02,0.04053343370305766,0.9096784545859422,True
2023-08-09,0.08101909353777387,0.9069371199346676,False
2023-08-16,0.10135584994249514,0.9034680249663019,False
2023-08-23,0.11592389854943796,0.9018266622122895,False
2023-08-30,0.18987210658628978,0.8996247548382925,False
2023-09-06,0.20372950079440266,0.8969923401515306,False
2023-09-13,0.2394166537720983,0.8991619475107335,False
2023-09-20,0.17416298378835932,0.9022488266261357,False
2023-09-27,0.25016500604072567,0.8933592241164896,False
2023-10-04,0.45819315630376417,0.8840213744585694,False
2023-10-11,0.4249137343047973,0.8746575964703192,False
2023-10-18,0.6353983115416246,0.8638683298262144,False
2023-10-25,0.7105680419097176,0.8454146207380029,False
2023-11-01,0.5296311422594636,0.8352269855783118,False
2023-11-08,0.2722158917858637,0.8275751220323437,False
2023-11-15,0.36489793431064954,0.8236244651156306,False
2023-11-22,0.3888565606215272,0.823176624523954,False
2023-11-29,0.34688322814383366,0.8202589152166034,False
2023-12-06,0.36887372353112746,0.8141351656025,False
2023-12-13,0.18003233487335302,0.8124250303764935,False
2023-12-20,0.17921049543295386,0.8101932675624987,False
2023-12-27,0.12303952750333641,0.8132071288031543,False
2024-01-03,0.10279435876478765,0.8207501864107498,False
2024-01-10,0.05686092116628166,0.8282847578375989,False
2024-01-17,0.1461068206787235,0.8367801182608456,False
2024-01-24,0.12511003254028746,0.8401106902148292,False
2024-01-31,0.14337433527747906,0.8408159165560765,False
2024-02-07,0.14245747573770362,0.8398479252953135,False
2024-02-14,0.07587600310097592,0.8362848610719273,False
2024-02-21,0.11243956505316044,0.8319455610891886,False
2024-02-28,0.1165300026611869,0.8306046328308851,False
2024-03-06,0.14407169415157545,0.8312906063928718,False
2024-03-13,0.2136936153595464,0.831325126099511,False
2024-03-20,0.18801082621842724,0.8351518085112551,False
2024-03-27,0.14892175146707515,0.8350809556140824,False
2024-04-03,0.44052922170461084,0.8334509519565831,False
2024-04-10,0.1507180443616501,0.8144976302660935,False
2024-04-17,0.08263422055906733,0.7967893111714013,False
2024-04-24,0.05904490313141633,0.7744107626925414,False
2024-05-01,0.042515343458183676,0.7661775136542761,True
2024-05-08,0.1061554835486922,0.7659126311486932,False
2024-05-15,0.12006820246273969,0.7675559585225973,False
2024-05-22,0.07608487051801406,0.7574547392818161,False
2024-05-29,0.17377058930755218,0.7465990485371041,False
2024-06-05,0.13162230329085084,0.7373940361315351,False
2024-06-12,0.016695438707476997,0.736520372159968,True
2024-06-19,0.024770853201591905,0.7360487143875731,True
2024-06-26,0.01207690008339392,0.7368633225254875,True
2024-07-03,0.013762308362531268,0.7372176447580204,True
2024-07-10,0.006875632140212191,0.7386149434407767,True
2024-07-17,0.03294055742467453,0.7430952731426417,True
2024-07-24,0.13598057424204474,0.7501018193376621,False
2024-07-31,0.18734575805576176,0.7567543125396248,False
